date,type,region,name,lower,mean,upper
2026-05-12,성격,Gyeongnam,정부견제,39.6,40.9,42.1
2026-05-12,성격,Gyeongnam,모름,11.8,13.0,14.2
2026-05-13,성격,Gyeongnam,정부지원,45.1,46.5,47.9
2026-05-13,성격,Gyeongnam,정부견제,39.5,40.9,42.2
2026-05-13,성격,Gyeongnam,모름,11.1,12.4,13.6
2026-05-17,성격,Gyeongnam,정부지원,45.0,46.4,47.8
2026-05-17,성격,Gyeongnam,정부견제,39.1,40.7,41.9
2026-05-17,성격,Gyeongnam,모름,12.0,13.3,14.7
2026-05-18,성격,Gyeongnam,정부지원,44.6,46.1,47.3
2026-05-18,성격,Gyeongnam,정부견제,39.2,40.7,42.0
2026-05-18,성격,Gyeongnam,모름,12.5,13.9,15.3
2026-05-19,성격,Gyeongnam,정부지원,44.6,45.8,47.0
2026-05-19,성격,Gyeongnam,정부견제,40.1,41.3,42.5
2026-05-19,성격,Gyeongnam,모름,11.6,12.6,13.6
2026-05-22,성격,Gyeongnam,정부지원,44.9,46.2,47.6
2026-05-22,성격,Gyeongnam,정부견제,39.9,41.1,42.4
2026-05-22,성격,Gyeongnam,모름,10.3,11.6,12.8
2026-05-25,성격,Gyeongnam,정부지원,44.6,46.0,47.4
2026-05-25,성격,Gyeongnam,정부견제,39.6,41.0,42.3
2026-05-25,성격,Gyeongnam,모름,11.7,13.0,14.3
2026-05-26,성격,Gyeongnam,정부지원,44.6,46.0,47.3
2026-05-26,성격,Gyeongnam,정부견제,39.8,41.1,42.4
2026-05-26,성격,Gyeongnam,모름,11.7,12.8,14.0
2026-04-05,양자,Gyeongbuk,오중기,23.0,24.9,26.7
2026-04-05,양자,Gyeongbuk,이철우,54.0,56.0,58.0
2026-04-05,양자,Gyeongbuk,없음,17.4,19.2,21.0
2026-04-07,양자,Gyeongbuk,오중기,21.2,22.6,24.0
2026-04-07,양자,Gyeongbuk,이철우,49.1,50.6,52.0
2026-04-07,양자,Gyeongbuk,없음,15.9,17.2,18.5
2026-04-10,양자,Gyeongbuk,오중기,22.0,23.5,25.0
2026-04-10,양자,Gyeongbuk,이철우,49.6,51.2,52.7
2026-04-10,양자,Gyeongbuk,없음,16.2,17.6,19.0
2026-04-16,양자,Gyeongbuk,오중기,22.3,23.9,25.5
2026-04-16,양자,Gyeongbuk,이철우,52.8,54.5,56.2
2026-04-16,양자,Gyeongbuk,없음,19.9,21.6,23.2
2026-04-21,양자,Gyeongbuk,오중기,20.1,21.5,23.1
2026-04-21,양자,Gyeongbuk,이철우,51.4,53.1,54.7
2026-04-21,양자,Gyeongbuk,없음,20.2,21.8,23.4
2026-04-29,양자,Gyeongbuk,오중기,24.5,25.9,27.3
2026-04-29,양자,Gyeongbuk,이철우,52.2,53.6,55.1
2026-04-29,양자,Gyeongbuk,없음,14.9,16.1,17.3
2026-05-03,양자,Gyeongbuk,오중기,26.5,28.1,29.7
2026-05-03,양자,Gyeongbuk,이철우,53.7,55.3,56.9
2026-05-03,양자,Gyeongbuk,없음,15.3,16.7,18.1
2026-05-05,양자,Gyeongbuk,오중기,25.5,27.0,28.6
2026-05-05,양자,Gyeongbuk,이철우,51.4,53.0,54.6
2026-05-05,양자,Gyeongbuk,없음,15.7,17.2,18.8
2026-05-15,양자,Gyeongbuk,오중기,27.6,29.3,31.0
2026-05-15,양자,Gyeongbuk,이철우,51.0,52.6,54.2
2026-05-15,양자,Gyeongbuk,없음,13.0,14.4,15.7
2026-05-26,양자,Gyeongbuk,오중기,29.2,30.9,32.6
2026-05-26,양자,Gyeongbuk,이철우,54.0,55.7,57.5
2026-05-26,양자,Gyeongbuk,없음,12.1,13.4,14.6
2026-03-23,성격,Gyeongbuk,정부지원,31.1,33.0,34.9
2026-03-23,성격,Gyeongbuk,정부견제,49.9,52.0,54.1
2026-03-23,성격,Gyeongbuk,모름,12.5,14.2,15.9
2026-04-16,성격,Gyeongbuk,정부지원,31.6,33.2,34.8
2026-04-16,성격,Gyeongbuk,정부견제,49.9,51.7,53.5
2026-04-16,성격,Gyeongbuk,모름,12.7,14.1,15.5
2026-04-21,성격,Gyeongbuk,정부지원,30.8,32.5,34.0
2026-04-21,성격,Gyeongbuk,정부견제,49.9,51.5,53.3
2026-04-21,성격,Gyeongbuk,모름,14.2,15.7,17.1
2026-04-29,성격,Gyeongbuk,정부지원,31.3,32.7,34.1
2026-04-29,성격,Gyeongbuk,정부견제,50.2,51.7,53.2
2026-04-29,성격,Gyeongbuk,모름,13.5,14.6,15.7
2026-05-03,성격,Gyeongbuk,정부지원,32.0,33.4,34.9
2026-05-03,성격,Gyeongbuk,정부견제,47.8,49.4,51.1
2026-05-03,성격,Gyeongbuk,모름,15.5,16.9,18.3
2026-05-05,성격,Gyeongbuk,정부지원,32.4,33.8,35.3
2026-05-05,성격,Gyeongbuk,정부견제,47.1,48.8,50.5
2026-05-05,성격,Gyeongbuk,모름,15.5,17.0,18.5
2026-05-15,성격,Gyeongbuk,정부지원,33.0,34.6,36.3
2026-05-15,성격,Gyeongbuk,정부견제,46.5,48.4,50.1
2026-05-15,성격,Gyeongbuk,모름,14.3,15.7,17.1
2026-05-26,성격,Gyeongbuk,정부지원,33.0,34.8,36.8
2026-05-26,성격,Gyeongbuk,정부견제,44.8,47.0,49.1
2026-05-26,성격,Gyeongbuk,모름,15.9,17.6,19.4
2026-02-06,다자,Daegu,김부겸,38.8,41.0,42.5
2026-02-06,다자,Daegu,추경호,35.2,37.6,40.0
2026-02-06,다자,Daegu,없음,15.0,17.1,19.2
2026-03-23,다자,Daegu,김부겸,42.6,44.7,46.6
2026-03-23,다자,Daegu,추경호,35.9,38.0,40.2
2026-03-23,다자,Daegu,없음,15.4,17.3,19.2
2026-03-24,다자,Daegu,김부겸,43.6,45.6,47.5
2026-03-24,다자,Daegu,추경호,34.4,36.4,38.4
2026-03-24,다자,Daegu,없음,16.2,18.0,19.9
2026-03-29,다자,Daegu,김부겸,47.4,49.5,51.5
2026-03-29,다자,Daegu,추경호,34.2,36.3,38.3
2026-03-29,다자,Daegu,없음,12.5,14.2,16.0
2026-04-07,다자,Daegu,김부겸,47.6,49.7,51.7
2026-04-07,다자,Daegu,추경호,31.6,33.6,35.5
2026-04-07,다자,Daegu,없음,10.1,11.6,13.1
2026-04-11,다자,Daegu,김부겸,49.2,51.3,53.5
2026-04-11,다자,Daegu,추경호,33.3,35.4,37.4
2026-04-11,다자,Daegu,없음,11.5,13.3,15.0
2026-04-18,다자,Daegu,김부겸,47.2,49.1,51.1
2026-04-18,다자,Daegu,추경호,32.2,34.3,36.2
2026-04-18,다자,Daegu,없음,14.9,16.6,18.3
2026-04-21,다자,Daegu,김부겸,44.3,46.2,48.1
2026-04-21,다자,Daegu,추경호,30.0,31.8,33.7
2026-04-21,다자,Daegu,없음,18.0,19.7,21.6
2026-04-22,다자,Daegu,김부겸,44.8,46.7,48.5
2026-04-22,다자,Daegu,추경호,31.7,33.4,35.1
2026-04-22,다자,Daegu,없음,18.3,19.9,21.7
2026-04-28,다자,Daegu,김부겸,42.5,44.0,45.5
2026-04-28,다자,Daegu,추경호,34.8,36.3,37.8
2026-04-28,다자,Daegu,이수찬,0.9,1.5,2.1
2026-04-28,다자,Daegu,없음,15.8,17.0,18.2
2026-04-29,다자,Daegu,김부겸,42.6,44.4,46.2
2026-04-29,다자,Daegu,추경호,35.8,37.6,39.4
2026-04-29,다자,Daegu,없음,16.3,18.0,19.6
2026-05-02,다자,Daegu,김부겸,41.7,43.6,45.4
2026-05-02,다자,Daegu,추경호,36.5,38.3,40.2
2026-05-02,다자,Daegu,이수찬,0.2,0.9,1.7
2026-05-02,다자,Daegu,없음,15.2,16.8,18.5
2026-05-03,다자,Daegu,김부겸,42.4,44.2,45.9
2026-05-03,다자,Daegu,추경호,38.5,40.3,42.1
2026-05-03,다자,Daegu,이수찬,0.5,1.4,2.3
2026-05-03,다자,Daegu,없음,11.5,12.9,14.3
2026-05-05,다자,Daegu,김부겸,41.6,43.3,45.0
2026-05-05,다자,Daegu,추경호,38.9,40.6,42.3
2026-05-05,다자,Daegu,이수찬,0.0,0.7,1.4
2026-05-05,다자,Daegu,없음,12.8,14.3,15.7
2026-05-06,다자,Daegu,김부겸,41.4,42.8,44.2
2026-05-06,다자,Daegu,추경호,40.5,41.9,43.4
2026-05-06,다자,Daegu,이수찬,0.8,1.6,2.3
2026-05-06,다자,Daegu,없음,11.2,12.3,13.4
2026-05-10,다자,Daegu,김부겸,41.8,43.5,45.2
2026-05-10,다자,Daegu,추경호,40.2,41.9,43.7
2026-05-10,다자,Daegu,이수찬,0.6,1.3,2.1
2026-05-10,다자,Daegu,없음,11.9,13.3,14.7
2026-05-17,다자,Daegu,김부겸,39.9,41.5,43.1
2026-05-17,다자,Daegu,추경호,38.0,39.5,41.1
2026-05-17,다자,Daegu,이수찬,0.1,0.8,1.5
2026-05-17,다자,Daegu,없음,12.4,13.7,14.9
2026-05-18,다자,Daegu,김부겸,40.3,41.9,43.5
2026-05-18,다자,Daegu,추경호,39.1,40.8,42.5
2026-05-18,다자,Daegu,이수찬,0.4,1.3,2.1
2026-05-18,다자,Daegu,없음,14.5,16.0,17.5
2026-05-19,다자,Daegu,김부겸,39.9,41.5,43.2
2026-05-19,다자,Daegu,추경호,41.0,42.7,44.4
2026-05-19,다자,Daegu,이수찬,1.0,1.9,2.8
2026-05-19,다자,Daegu,없음,12.4,13.8,15.3
2026-05-20,다자,Daegu,김부겸,40.8,42.6,44.4
2026-05-20,다자,Daegu,추경호,43.1,45.0,46.9
2026-05-20,다자,Daegu,이수찬,1.1,2.1,3.1
2026-05-20,다자,Daegu,없음,8.8,10.3,11.8
2026-05-23,다자,Daegu,김부겸,40.6,42.3,44.1
2026-05-23,다자,Daegu,추경호,43.9,45.7,47.5
2026-05-23,다자,Daegu,이수찬,1.4,2.5,3.6
2026-05-23,다자,Daegu,없음,8.1,9.5,10.8
2026-05-24,다자,Daegu,김부겸,40.1,41.9,43.7
2026-05-24,다자,Daegu,추경호,43.3,45.1,47.0
2026-05-24,다자,Daegu,이수찬,0.5,1.4,2.4
2026-05-24,다자,Daegu,없음,9.9,11.5,13.1
2026-05-25,다자,Daegu,김부겸,39.7,41.2,42.7
2026-05-25,다자,Daegu,추경호,44.7,46.2,47.7
2026-05-25,다자,Daegu,이수찬,0.8,1.6,2.4
2026-05-25,다자,Daegu,없음,8.6,9.8,10.9
2026-05-26,다자,Daegu,김부겸,40.4,41.8,43.2
2026-05-26,다자,Daegu,추경호,44.6,46.1,47.5
2026-05-26,다자,Daegu,이수찬,1.0,1.8,2.7
2026-05-26,다자,Daegu,없음,9.2,10.4,11.5
2026-05-27,다자,Daegu,김부겸,39.9,41.4,42.9
2026-05-27,다자,Daegu,추경호,43.5,45.2,46.7
2026-05-27,다자,Daegu,이수찬,0.4,1.2,2.0
2026-05-27,다자,Daegu,없음,11.0,12.3,13.5
2026-02-14,성격,Daegu,정부지원,33.3,35.3,37.0
2026-02-14,성격,Daegu,정부견제,50.1,52.2,54.3
2026-02-14,성격,Daegu,모름,10.4,12.0,13.5
2026-03-24,성격,Daegu,정부지원,35.7,37.4,39.1
2026-03-24,성격,Daegu,정부견제,48.1,50.0,51.7
2026-03-24,성격,Daegu,모름,10.8,12.1,13.5
2026-04-07,성격,Daegu,정부지원,37.9,39.6,41.3
2026-04-07,성격,Daegu,정부견제,45.8,47.5,49.1
2026-04-07,성격,Daegu,모름,10.9,12.2,13.6
2026-04-22,성격,Daegu,정부지원,39.0,40.6,42.3
2026-04-22,성격,Daegu,정부견제,44.0,45.6,47.3
2026-04-22,성격,Daegu,모름,11.6,12.9,14.2
2026-04-28,성격,Daegu,정부지원,39.2,40.7,42.2
2026-04-28,성격,Daegu,정부견제,42.2,43.7,45.2
2026-04-28,성격,Daegu,모름,14.2,15.5,16.8
2026-04-29,성격,Daegu,정부지원,39.4,41.1,42.8
2026-04-29,성격,Daegu,정부견제,41.8,43.5,45.2
2026-04-29,성격,Daegu,모름,13.3,14.7,16.0
2026-05-02,성격,Daegu,정부지원,39.2,40.9,42.6
2026-05-02,성격,Daegu,정부견제,41.2,42.9,44.6
2026-05-02,성격,Daegu,모름,14.3,15.8,17.3
2026-05-03,성격,Daegu,정부지원,39.0,40.6,42.2
2026-05-03,성격,Daegu,정부견제,40.3,42.0,43.7
2026-05-03,성격,Daegu,모름,15.8,17.3,18.9
2026-05-05,성격,Daegu,정부지원,38.4,40.0,41.6
2026-05-05,성격,Daegu,정부견제,41.9,43.6,45.2
2026-05-05,성격,Daegu,모름,14.9,16.3,17.8
2026-05-06,성격,Daegu,정부지원,37.8,39.3,40.9
2026-05-06,성격,Daegu,정부견제,43.8,45.3,46.9
2026-05-06,성격,Daegu,모름,13.6,14.9,16.1
2026-05-10,성격,Daegu,정부지원,37.8,39.4,41.0
2026-05-10,성격,Daegu,정부견제,43.6,45.2,46.8
2026-05-10,성격,Daegu,모름,13.6,15.1,16.4
2026-05-17,성격,Daegu,정부지원,37.9,39.3,40.7
2026-05-17,성격,Daegu,정부견제,44.5,46.0,47.6
2026-05-17,성격,Daegu,모름,13.0,14.2,15.4
2026-05-18,성격,Daegu,정부지원,36.8,38.2,39.6
2026-05-18,성격,Daegu,정부견제,44.8,46.3,47.8
2026-05-18,성격,Daegu,모름,14.5,15.8,17.0
2026-05-19,성격,Daegu,정부지원,37.2,38.7,40.1
2026-05-19,성격,Daegu,정부견제,46.4,47.8,49.3
2026-05-19,성격,Daegu,모름,11.9,13.1,14.2
2026-05-20,성격,Daegu,정부지원,37.3,38.9,40.4
2026-05-20,성격,Daegu,정부견제,47.0,48.6,50.2
2026-05-20,성격,Daegu,모름,10.2,11.5,12.8
2026-05-23,성격,Daegu,정부지원,36.9,38.5,40.2
2026-05-23,성격,Daegu,정부견제,47.2,49.0,50.6
2026-05-23,성격,Daegu,모름,10.2,11.6,12.8
2026-05-24,성격,Daegu,정부지원,36.6,38.3,39.9
2026-05-24,성격,Daegu,정부견제,46.5,48.2,49.9
2026-05-24,성격,Daegu,모름,12.1,13.5,14.9
2026-05-25,성격,Daegu,정부지원,35.8,37.2,38.6
2026-05-25,성격,Daegu,정부견제,47.3,48.7,50.2
2026-05-25,성격,Daegu,모름,13.1,14.2,15.4
2026-05-26,성격,Daegu,정부지원,37.5,38.7,40.0
2026-05-26,성격,Daegu,정부견제,46.2,47.5,48.9
2026-05-26,성격,Daegu,모름,12.8,13.8,14.8
2026-05-27,성격,Daegu,정부지원,37.0,38.4,39.7
2026-05-27,성격,Daegu,정부견제,47.2,48.5,49.9
2026-05-27,성격,Daegu,모름,11.9,12.9,13.9
2025-12-27,다자,Daejeon,허태정,49.0,51.4,53.7
2025-12-27,다자,Daejeon,이장우,29.5,31.8,34.1
2025-12-27,다자,Daejeon,없음,14.8,16.8,18.9
2026-03-24,다자,Daejeon,허태정,49.2,51.1,53.0
2026-03-24,다자,Daejeon,이장우,28.0,29.9,31.9
2026-03-24,다자,Daejeon,없음,12.7,14.3,16.0
2026-03-27,다자,Daejeon,허태정,52.2,54.1,56.1
2026-03-27,다자,Daejeon,이장우,28.1,30.0,31.8
2026-03-27,다자,Daejeon,없음,14.3,15.9,17.6
2026-04-07,다자,Daejeon,허태정,51.4,53.3,55.1
2026-04-07,다자,Daejeon,이장우,25.8,27.5,29.2
2026-04-07,다자,Daejeon,없음,16.2,17.9,19.5
2026-04-09,다자,Daejeon,허태정,52.1,53.9,55.7
2026-04-09,다자,Daejeon,이장우,26.4,28.2,30.0
2026-04-09,다자,Daejeon,없음,16.2,17.9,19.5
2026-04-19,다자,Daejeon,허태정,49.8,51.6,53.3
2026-04-19,다자,Daejeon,이장우,25.9,27.6,29.3
2026-04-19,다자,Daejeon,강희린,0.5,1.1,1.8
2026-04-19,다자,Daejeon,없음,16.0,17.6,19.1
2026-04-21,다자,Daejeon,허태정,49.9,51.5,53.2
2026-04-21,다자,Daejeon,이장우,27.9,29.5,31.2
2026-04-21,다자,Daejeon,강희린,1.6,2.4,3.3
2026-04-21,다자,Daejeon,없음,12.3,13.7,15.0
2026-04-26,다자,Daejeon,허태정,48.6,50.2,51.7
2026-04-26,다자,Daejeon,이장우,30.1,31.6,33.1
2026-04-26,다자,Daejeon,강희린,1.2,2.0,2.8
2026-04-26,다자,Daejeon,없음,12.2,13.5,14.8
2026-05-03,다자,Daejeon,허태정,48.9,50.5,52.2
2026-05-03,다자,Daejeon,이장우,31.8,33.5,35.2
2026-05-03,다자,Daejeon,없음,10.8,12.1,13.5
2026-05-17,다자,Daejeon,허태정,48.8,50.5,52.2
2026-05-17,다자,Daejeon,이장우,32.4,34.2,36.0
2026-05-17,다자,Daejeon,강희린,0.6,1.6,2.4
2026-05-17,다자,Daejeon,없음,12.1,13.7,15.3
2026-05-19,다자,Daejeon,허태정,47.2,48.8,50.3
2026-05-19,다자,Daejeon,이장우,34.2,35.7,37.2
2026-05-19,다자,Daejeon,강희린,2.3,3.3,4.2
2026-05-19,다자,Daejeon,없음,11.0,12.3,13.5
2026-05-20,다자,Daejeon,허태정,47.7,49.5,51.2
2026-05-20,다자,Daejeon,이장우,35.5,37.3,39.2
2026-05-20,다자,Daejeon,강희린,1.7,2.8,3.9
2026-05-20,다자,Daejeon,없음,8.9,10.4,11.9
2026-05-24,다자,Daejeon,허태정,47.2,49.1,51.0
2026-05-24,다자,Daejeon,이장우,36.8,38.7,40.6
2026-05-24,다자,Daejeon,강희린,1.5,2.6,3.7
2026-05-24,다자,Daejeon,없음,8.1,9.6,11.0
2026-05-25,다자,Daejeon,허태정,45.5,47.4,49.3
2026-05-25,다자,Daejeon,이장우,34.0,35.9,37.7
2026-05-25,다자,Daejeon,강희린,2.0,3.0,3.9
2026-05-25,다자,Daejeon,없음,12.1,13.8,15.4
2026-02-11,성격,Daejeon,정부지원,53.8,55.9,58.1
2026-02-11,성격,Daejeon,정부견제,31.1,33.1,35.1
2026-02-11,성격,Daejeon,모름,9.1,10.6,12.2
2026-02-23,성격,Daejeon,정부지원,53.8,55.6,57.4
2026-02-23,성격,Daejeon,정부견제,31.4,33.1,34.9
2026-02-23,성격,Daejeon,모름,9.7,11.0,12.4
2026-03-24,성격,Daejeon,정부지원,54.4,56.1,57.8
2026-03-24,성격,Daejeon,정부견제,31.1,32.7,34.3
2026-03-24,성격,Daejeon,모름,9.4,10.6,11.9
2026-04-07,성격,Daejeon,정부지원,54.5,56.3,58.0
2026-04-07,성격,Daejeon,정부견제,30.8,32.4,33.9
2026-04-07,성격,Daejeon,모름,9.1,10.3,11.6
2026-04-09,성격,Daejeon,정부지원,53.4,55.0,56.7
2026-04-09,성격,Daejeon,정부견제,30.7,32.4,34.0
2026-04-09,성격,Daejeon,모름,11.1,12.4,13.8
2026-04-19,성격,Daejeon,정부지원,52.5,54.1,55.9
2026-04-19,성격,Daejeon,정부견제,31.6,33.2,34.8
2026-04-19,성격,Daejeon,모름,11.3,12.6,14.0
2026-04-21,성격,Daejeon,정부지원,51.7,53.4,55.0
2026-04-21,성격,Daejeon,정부견제,32.5,34.1,35.7
2026-04-21,성격,Daejeon,모름,11.0,12.2,13.5
2026-04-26,성격,Daejeon,정부지원,50.6,52.3,54.0
2026-04-26,성격,Daejeon,정부견제,33.5,35.1,36.7
2026-04-26,성격,Daejeon,모름,10.9,12.2,13.5
2026-05-17,성격,Daejeon,정부지원,50.1,51.9,53.5
2026-05-17,성격,Daejeon,정부견제,34.2,35.8,37.6
2026-05-17,성격,Daejeon,모름,10.4,11.8,13.0
2026-05-19,성격,Daejeon,정부지원,49.3,51.1,52.9
2026-05-19,성격,Daejeon,정부견제,34.4,36.1,38.0
2026-05-19,성격,Daejeon,모름,11.1,12.5,14.0
2026-05-20,성격,Daejeon,정부지원,48.9,50.8,52.7
2026-05-20,성격,Daejeon,정부견제,34.5,36.2,38.1
2026-05-20,성격,Daejeon,모름,11.1,12.5,13.9
2026-05-25,성격,Daejeon,정부지원,48.5,50.6,52.8
2026-05-25,성격,Daejeon,정부견제,33.8,35.8,37.9
2026-05-25,성격,Daejeon,모름,11.6,13.3,15.1
2025-12-28,다자,Busan,전재수,44.2,46.5,48.8
2025-12-28,다자,Busan,박형준,32.5,34.7,37.0
2025-12-28,다자,Busan,없음,16.8,18.8,20.8
2025-12-29,다자,Busan,전재수,42.4,44.4,46.4
2025-12-29,다자,Busan,박형준,31.2,33.2,35.2
2025-12-29,다자,Busan,없음,17.6,19.4,21.1
2026-01-03,다자,Busan,전재수,42.2,44.1,46.0
2026-01-03,다자,Busan,박형준,31.0,32.8,34.7
2026-01-03,다자,Busan,없음,14.1,15.6,17.1
2026-01-27,다자,Busan,전재수,43.2,45.0,46.7
2026-01-27,다자,Busan,박형준,31.5,33.4,35.1
2026-01-27,다자,Busan,없음,12.9,14.3,15.7
2026-02-06,다자,Busan,전재수,45.0,47.0,49.0
2026-02-06,다자,Busan,박형준,33.5,35.5,37.4
2026-02-06,다자,Busan,없음,15.9,17.5,19.3
2026-02-11,다자,Busan,전재수,41.4,43.3,45.0
2026-02-11,다자,Busan,박형준,30.1,31.9,33.7
2026-02-11,다자,Busan,없음,17.9,19.6,21.3
2026-02-21,다자,Busan,전재수,41.7,43.6,45.4
2026-02-21,다자,Busan,박형준,29.6,31.3,33.1
2026-02-21,다자,Busan,없음,17.7,19.2,20.8
2026-03-04,다자,Busan,전재수,42.6,44.5,46.2
2026-03-04,다자,Busan,박형준,27.8,29.5,31.3
2026-03-04,다자,Busan,없음,22.2,23.9,25.6
2026-03-17,다자,Busan,전재수,45.1,46.8,48.6
2026-03-17,다자,Busan,박형준,27.2,29.0,30.7
2026-03-17,다자,Busan,없음,22.4,24.2,25.9
2026-03-29,다자,Busan,전재수,44.7,46.6,48.5
2026-03-29,다자,Busan,박형준,28.0,29.8,31.7
2026-03-29,다자,Busan,없음,21.7,23.6,25.4
2026-03-30,다자,Busan,전재수,45.6,47.5,49.4
2026-03-30,다자,Busan,박형준,30.1,32.0,33.9
2026-03-30,다자,Busan,없음,18.8,20.6,22.3
2026-04-03,다자,Busan,전재수,47.6,49.4,51.4
2026-04-03,다자,Busan,박형준,32.9,34.8,36.6
2026-04-03,다자,Busan,없음,14.2,15.8,17.4
2026-04-04,다자,Busan,전재수,46.3,48.2,50.1
2026-04-04,다자,Busan,박형준,33.2,35.1,36.9
2026-04-04,다자,Busan,없음,11.3,12.7,14.1
2026-04-10,다자,Busan,전재수,47.7,49.7,51.7
2026-04-10,다자,Busan,박형준,35.5,37.5,39.3
2026-04-10,다자,Busan,없음,11.3,12.8,14.4
2026-04-12,다자,Busan,전재수,45.4,47.3,49.1
2026-04-12,다자,Busan,박형준,34.5,36.3,38.1
2026-04-12,다자,Busan,없음,12.2,13.8,15.3
2026-04-13,다자,Busan,전재수,45.4,47.2,49.0
2026-04-13,다자,Busan,박형준,35.1,36.8,38.6
2026-04-13,다자,Busan,없음,10.5,12.0,13.4
2026-04-14,다자,Busan,전재수,45.6,47.1,48.6
2026-04-14,다자,Busan,박형준,36.4,37.9,39.5
2026-04-14,다자,Busan,정이한,1.4,2.2,3.2
2026-04-14,다자,Busan,없음,8.9,9.9,10.8
2026-04-18,다자,Busan,전재수,42.9,44.4,45.9
2026-04-18,다자,Busan,박형준,35.2,36.6,38.0
2026-04-18,다자,Busan,정이한,0.9,1.4,1.9
2026-04-18,다자,Busan,없음,14.7,16.0,17.3
2026-04-20,다자,Busan,전재수,42.9,44.6,46.3
2026-04-20,다자,Busan,박형준,35.4,37.2,38.8
2026-04-20,다자,Busan,없음,12.6,14.0,15.4
2026-04-25,다자,Busan,전재수,43.5,45.3,46.9
2026-04-25,다자,Busan,박형준,36.5,38.1,39.7
2026-04-25,다자,Busan,없음,12.4,13.7,15.0
2026-04-26,다자,Busan,전재수,43.5,45.0,46.4
2026-04-26,다자,Busan,박형준,34.2,35.6,37.0
2026-04-26,다자,Busan,정이한,1.3,1.8,2.3
2026-04-26,다자,Busan,없음,14.5,15.7,16.9
2026-04-29,다자,Busan,전재수,46.2,47.5,48.9
2026-04-29,다자,Busan,박형준,33.1,34.3,35.7
2026-04-29,다자,Busan,정이한,1.2,1.9,2.5
2026-04-29,다자,Busan,없음,14.9,16.1,17.2
2026-05-02,다자,Busan,전재수,46.0,47.5,49.0
2026-05-02,다자,Busan,박형준,35.7,37.3,38.8
2026-05-02,다자,Busan,정이한,1.4,2.0,2.7
2026-05-02,다자,Busan,없음,10.5,11.7,13.0
2026-05-04,다자,Busan,전재수,45.3,46.9,48.5
2026-05-04,다자,Busan,박형준,36.6,38.2,39.8
2026-05-04,다자,Busan,정이한,1.8,2.5,3.1
2026-05-04,다자,Busan,없음,9.1,10.4,11.7
2026-05-10,다자,Busan,전재수,46.2,47.8,49.4
2026-05-10,다자,Busan,박형준,36.8,38.3,39.9
2026-05-10,다자,Busan,정이한,2.3,3.1,4.0
2026-05-10,다자,Busan,없음,8.2,9.3,10.4
2026-05-11,다자,Busan,전재수,45.6,47.3,48.9
2026-05-11,다자,Busan,박형준,37.6,39.3,41.0
2026-05-11,다자,Busan,정이한,1.8,2.6,3.3
2026-05-11,다자,Busan,없음,9.4,10.9,12.3
2026-05-12,다자,Busan,전재수,45.4,47.0,48.6
2026-05-12,다자,Busan,박형준,37.4,39.0,40.6
2026-05-12,다자,Busan,정이한,1.9,2.6,3.4
2026-05-12,다자,Busan,없음,8.9,10.1,11.3
2026-05-13,다자,Busan,전재수,44.9,46.2,47.6
2026-05-13,다자,Busan,박형준,36.6,38.0,39.3
2026-05-13,다자,Busan,정이한,1.8,2.4,3.0
2026-05-13,다자,Busan,없음,11.0,12.0,13.0
2026-05-14,다자,Busan,전재수,44.4,46.0,47.6
2026-05-14,다자,Busan,박형준,36.7,38.3,39.9
2026-05-14,다자,Busan,정이한,1.7,2.5,3.4
2026-05-14,다자,Busan,없음,9.4,10.6,11.8
2026-05-17,다자,Busan,전재수,43.2,44.6,46.0
2026-05-17,다자,Busan,박형준,35.2,36.7,38.1
2026-05-17,다자,Busan,정이한,1.3,1.8,2.3
2026-05-17,다자,Busan,없음,11.1,12.2,13.3
2026-05-18,다자,Busan,전재수,44.8,46.2,47.6
2026-05-18,다자,Busan,박형준,35.9,37.3,38.7
2026-05-18,다자,Busan,정이한,1.6,2.2,2.8
2026-05-18,다자,Busan,없음,13.1,14.3,15.5
2026-05-19,다자,Busan,전재수,45.5,47.0,48.5
2026-05-19,다자,Busan,박형준,36.6,38.0,39.5
2026-05-19,다자,Busan,정이한,1.1,1.8,2.5
2026-05-19,다자,Busan,없음,11.9,13.1,14.4
2026-05-24,다자,Busan,전재수,45.6,47.0,48.4
2026-05-24,다자,Busan,박형준,37.9,39.3,40.6
2026-05-24,다자,Busan,정이한,1.9,2.5,3.2
2026-05-24,다자,Busan,없음,10.1,11.2,12.3
2026-05-25,다자,Busan,전재수,45.8,47.3,48.8
2026-05-25,다자,Busan,박형준,37.7,39.2,40.8
2026-05-25,다자,Busan,정이한,1.8,2.5,3.2
2026-05-25,다자,Busan,없음,9.8,11.0,12.2
2026-05-26,다자,Busan,전재수,46.2,47.5,48.8
2026-05-26,다자,Busan,박형준,37.6,38.9,40.2
2026-05-26,다자,Busan,정이한,1.9,2.5,3.2
2026-05-26,다자,Busan,없음,10.1,11.1,12.1
2026-05-27,다자,Busan,전재수,45.1,46.5,48.1
2026-05-27,다자,Busan,박형준,36.0,37.5,38.9
2026-05-27,다자,Busan,정이한,1.1,1.7,2.3
2026-05-27,다자,Busan,없음,13.0,14.3,15.5
2025-12-28,성격,Busan,정부지원,43.9,46.1,48.3
2025-12-28,성격,Busan,정부견제,40.9,42.8,44.9
2025-12-28,성격,Busan,모름,8.6,10.2,11.7
2025-12-29,성격,Busan,정부지원,44.9,46.7,48.5
